chr	start	end	MD	202504221	2025042314	2025042523	513433003930	513433003307	202504233	202504239	2025042312	2025042311	2025042510	2025042313	202504235	202504237	202504255	202504234	2025042310	513321004150	513321004409	511028004724	202504258	2025042215	202504236	2025042511	2025042514	2025042515	202504231	202504238	513433003704	202504232	513321004194	513433003835	513321005000	513321004673	202505271	513433003648	202505283	202505275	202505274	202505272	PY-1	MX	XR	JS	25121A	25121B	25121C	25121D	25121E	25121F	25210B	25210C	25210D	25210E	25219A	25219B	25219C	25219D	25219E	25219F	250227A	250227B	250227C	250227D	250227E	25227F	25313A	25313B	25313C	25313D	25313E	25313F	25313G	25313H	25328A	25327B	25327C	25327D	25327E	25327F	25327G	25327H	202504222	202504223	202504224	202504225	202504226	202504227	2025042210	2025042211	2025042214	2025042219	2025042212	2025042213	2025042216	2025042218	2025042220	2025042221	2025042222	2025042224	25703A	25703B	2025042217	2025042223	202504228
chr11	1200276	1200636	0	0.8312592592592593	0.816037037037037	0.8627037037037036	0.8806296296296295	0.7348148148148147	0.9004814814814814	0.8884074074074074	0.8476666666666667	0.878185185185185	0.7413703703703705	0.8434814814814815	0.8719629629629629	0.8271851851851851	0.778962962962963	0.8571851851851852	0.816111111111111	0.8743333333333333	0.8556296296296296	0.8157777777777778	0.8618148148148147	0.876	0.8231481481481481	0.7750370370370371	0.817037037037037	0.911	0.8396296296296296	0.7977407407407405	0.8964074074074075	0.7573333333333333	0.8272962962962964	0.8769629629629629	0.8609629629629629	0.9131481481481479	0.899074074074074	0.8615185185185185	0.7641111111111113	0.8317037037037037	0.8926296296296296	0.9054444444444445	0.7882962962962964	0.7092592592592593	0.7133703703703703	0.9140370370370371	0.7974074074074075	0.8540740740740742	0.8719259259259259	0.8416666666666667	0.8612962962962962	0.8408148148148148	0.7838148148148149	0.8198518518518518	0.7450740740740741	0.8855925925925925	0.8354074074074075	0.8602222222222223	0.7117037037037037	0.7823333333333332	0.8572222222222221	0.8332222222222222	0.7638148148148148	0.8708148148148148	0.8323703703703705	0.8235925925925925	0.8126666666666665	0.8926666666666667	0.8993333333333333	0.7954814814814816	0.9143703703703703	0.6831481481481482	0.7562222222222224	0.8471481481481482	0.7479259259259258	0.8880370370370371	0.8192592592592591	0.8905555555555554	0.8383703703703703	0.8015555555555557	0.8501481481481482	0.8616296296296296	0.7922962962962962	0.8327037037037037	0.6648518518518519	0.856925925925926	0.9143703703703705	0.8377777777777777	0.8302222222222221	0.7755555555555556	0.7770370370370372	0.8273703703703703	0.8655185185185185	0.8807407407407406	0.8197037037037036	0.8052222222222221	0.9036296296296297	0.9092222222222222	0.7815925925925926	0.7922592592592593	0.8482592592592592	0.8144814814814816	0.917074074074074	0.7633333333333333	0.7568461538461541	0.7691481481481481	0.7423703703703702
chr11	1447827	1448389	0	0.8827941176470588	0.9038529411764705	0.890735294117647	0.8550882352941177	0.8416176470588236	0.8720588235294118	0.8359705882352941	0.9125882352941176	0.918235294117647	0.81	0.7889705882352942	0.9187058823529411	0.9336176470588234	0.8148235294117646	0.8899411764705881	0.8022352941176469	0.8876764705882353	0.946529411764706	0.8930882352941176	0.924235294117647	0.8737647058823529	0.8417058823529411	0.8219117647058823	0.8043529411764707	0.9219705882352942	0.9000294117647059	0.9446470588235295	0.9070588235294118	0.8621764705882353	0.8767941176470588	0.9384117647058824	0.9470000000000001	0.9316176470588236	0.8121470588235294	0.8845882352941177	0.8831935483870968	0.8696176470588235	0.876	0.7991176470588236	0.8096176470588234	0.8375294117647059	0.6914411764705883	0.8575	0.8396176470588237	0.8308529411764706	0.8188235294117647	0.8823529411764706	0.8431470588235295	0.8276176470588235	0.8344999999999999	0.864735294117647	0.7980882352941178	0.8544411764705881	0.8333823529411765	0.8836176470588235	0.8406764705882352	0.8962941176470588	0.8494999999999999	0.8046764705882352	0.9246764705882353	0.8567058823529412	0.9320294117647059	0.8983235294117646	0.789264705882353	0.9180294117647058	0.8990588235294118	0.9117058823529413	0.8471470588235295	0.7710882352941176	0.8348823529411764	0.8855294117647059	0.9082058823529412	0.8984411764705883	0.8215588235294118	0.8305882352941176	0.8897058823529411	0.837529411764706	0.8504705882352941	0.8665	0.8425588235294117	0.8691470588235295	0.848970588235294	0.8224705882352941	0.8237352941176471	0.9212941176470588	0.8998235294117647	0.86628125	0.8831764705882353	0.922235294117647	0.9238529411764707	0.9196764705882352	0.8787352941176472	0.7935882352941176	0.895235294117647	0.8363235294117647	0.9431176470588234	0.9006470588235294	0.9144411764705883	0.9333823529411764	0.8886470588235293	0.8472941176470589	0.9162647058823529	0.7926470588235294	0.8794117647058824
chr11	1460978	1461072	0	0.7917142857142857	0.9167142857142857	0.9714285714285714	0.6905714285714285	0.7452857142857142	0.7958571428571429	0.817857142857143	0.7822857142857143	0.6877142857142857	0.9522857142857143	0.9331428571428572	0.9047142857142857	0.8332857142857143	0.9532857142857143	1.0	0.8952857142857144	0.8312857142857143	0.9274285714285714	0.8678571428571429	0.9714285714285714	0.9438571428571428	0.8612857142857143	0.9524285714285714	0.9841428571428572	0.8511428571428572	0.9761428571428572	0.9428571428571428	0.7524285714285713	0.9475714285714286	0.9438571428571428	0.9067142857142857	0.8434285714285714	0.9142857142857144	0.9048571428571428	0.9012857142857144	0.7591428571428571	0.8881428571428571	0.9048571428571428	0.881	0.8621428571428572	0.7809999999999999	1.0	1.0	0.8127142857142857	0.8381428571428572	0.9	0.7024285714285714	0.8642857142857142	0.9285714285714286	0.8948571428571428	0.9524285714285714	0.9091428571428571	0.9225714285714286	0.712	0.8024285714285714	0.9081428571428571	0.881	0.8064285714285715	0.8724285714285714	0.875	0.7388571428571428	0.7380000000000001	0.9318571428571428	0.8571428571428571	0.9189999999999999	0.0	0.8928571428571429	0.9	0.9428571428571428	0.7595714285714286	0.8941428571428572	0.8709999999999999	0.9377142857142857	1.0	0.8704285714285714	0.932	0.9101428571428573	0.8325714285714286	0.9557142857142856	0.8257142857142857	0.8505714285714285	1.0	0.881	0.8977142857142857	0.8137142857142857	0.8834285714285715	0.562	0.878857142857143	0.881	0.8571428571428571	0.8928571428571429	0.869	0.8114285714285714	0.9202857142857143	0.8642857142857142	0.8904285714285713	0.9285714285714286	0.8287142857142857	0.9557142857142857	0.915	0.5905714285714286	0.9428571428571428	0.9714285714285714	0.8761428571428571
chr11	1461362	1461680	0	0.7778823529411765	0.7649411764705883	0.7228666666666667	0.7411764705882353	0.7184117647058824	0.7120588235294117	0.7478750000000001	0.8401176470588235	0.817764705882353	0.875	0.7095333333333333	0.7161764705882352	0.8784705882352942	0.802470588235294	0.7738823529411765	0.7214117647058823	0.595181818181818	0.7034705882352941	0.8084117647058824	0.7323529411764705	0.7398823529411765	0.6196470588235293	0.6604375	0.7549411764705882	0.7296470588235294	0.5231176470588236	0.8851764705882353	0.7646470588235295	0.5975294117647059	0.6538461538461539	0.7921176470588236	0.861764705882353	0.8513076923076923	0.8441176470588236	0.8851176470588236	0.6889166666666666	0.8774705882352941	0.5518823529411765	0.8705882352941177	0.7049411764705882	0.727125	0.6666470588235294	0.8	0.828125	0.6944666666666667	0.5686470588235294	0.8627647058823529	0.7206470588235294	0.7743529411764707	0.6781999999999999	0.8493846153846155	0.8588235294117647	0.8055833333333333	0.9125	0.8584166666666667	0.6568823529411765	0.8834117647058823	0.7142352941176471	0.7200588235294118	0.8791764705882352	0.8048823529411765	0.733764705882353	0.7979411764705882	0.7822666666666667	0.6997058823529412	0.7051538461538461	0.7767647058823529	0.7184705882352941	0.8725294117647059	0.6804117647058824	0.8402352941176471	0.8407647058823529	0.7333529411764707	0.7281176470588235	0.7041764705882353	0.7679411764705882	0.5842941176470589	0.7849411764705883	0.7128235294117647	0.6423076923076922	0.8347058823529412	0.733764705882353	0.853	0.789235294117647	0.5911333333333333	0.8448125	0.8009411764705883	0.8012352941176472	0.8161764705882353	0.6209411764705882	0.7854705882352943	0.7549411764705882	0.7319411764705882	0.7957647058823529	0.867	0.7730588235294117	0.8235294117647058	0.6845882352941176	0.7028823529411765	0.95	0.625	0.813	0.7677058823529412	0.7478
chr11	1833964	1835671	0	0.8113695652173913	0.7937608695652173	0.779086956521739	0.8225217391304349	0.7756086956521738	0.7838695652173915	0.8055000000000001	0.845108695652174	0.8173043478260869	0.8421086956521738	0.8379347826086957	0.7904347826086958	0.8067391304347826	0.8382826086956523	0.8181304347826085	0.8429347826086956	0.7707173913043479	0.8013695652173913	0.8112391304347828	0.7986739130434782	0.8311086956521739	0.853	0.8324130434782608	0.8518043478260872	0.8409130434782611	0.8390652173913044	0.7903478260869564	0.8391086956521738	0.8863260869565217	0.8598913043478261	0.8079347826086958	0.7694545454545455	0.8317826086956523	0.8284782608695652	0.8070217391304348	0.8783409090909092	0.7137560975609756	0.7989565217391303	0.8651219512195122	0.7323260869565217	0.8270000000000001	0.7711086956521739	0.7708695652173915	0.8101521739130434	0.7870434782608696	0.7869782608695651	0.8303260869565218	0.8370217391304348	0.786304347826087	0.8027173913043477	0.7894565217391304	0.8152391304347827	0.8289782608695653	0.7860869565217392	0.7646304347826087	0.775782608695652	0.7947608695652173	0.7924782608695652	0.8177608695652173	0.822	0.7772608695652172	0.8082608695652174	0.7634130434782608	0.8227608695652174	0.7978913043478262	0.7971086956521738	0.8096521739130433	0.8047826086956519	0.8217826086956521	0.7890652173913044	0.7900434782608694	0.8001521739130437	0.7520869565217391	0.8436304347826086	0.8334565217391304	0.8219565217391305	0.7788260869565216	0.8090434782608696	0.8327391304347825	0.8243695652173912	0.8405434782608695	0.8160434782608695	0.8055434782608694	0.8595434782608696	0.8140434782608693	0.8105217391304348	0.7987391304347825	0.8125434782608695	0.7842826086956523	0.8289347826086957	0.7967608695652173	0.8135652173913044	0.7938913043478262	0.8513555555555555	0.8798222222222222	0.7560000000000001	0.7764772727272727	0.8038260869565217	0.8136304347826087	0.8095217391304348	0.8249130434782608	0.7872173913043478	0.8520217391304348	0.7989782608695652
chr11	1835708	1837456	0	0.8547236842105264	0.8077432432432433	0.8345131578947367	0.7493421052631579	0.7181315789473685	0.8258947368421052	0.7671973684210526	0.7743552631578948	0.7839342105263158	0.8179736842105263	0.7437702702702703	0.8335600000000002	0.8122763157894737	0.8104605263157894	0.7928421052631579	0.8170657894736842	0.7827631578947368	0.7669999999999999	0.7362763157894738	0.8262236842105264	0.78325	0.7697105263157894	0.7291447368421051	0.7903287671232878	0.7638421052631579	0.7998421052631579	0.7853552631578947	0.7948815789473684	0.7596052631578947	0.8094736842105263	0.7901052631578946	0.7591710526315789	0.827421052631579	0.7781470588235293	0.788907894736842	0.8375810810810811	0.8272898550724638	0.8036266666666667	0.80525	0.7132368421052631	0.7655921052631578	0.7410526315789475	0.8283030303030302	0.7658552631578948	0.8038552631578946	0.7584000000000001	0.7535131578947368	0.8086666666666668	0.7682236842105262	0.7696973684210526	0.8138815789473685	0.7760526315789474	0.8162162162162162	0.7182631578947368	0.7460405405405406	0.8356973684210526	0.7765131578947368	0.8121973684210527	0.8043684210526315	0.8172631578947368	0.7904868421052631	0.79375	0.7887567567567567	0.7992236842105264	0.7518289473684211	0.7836315789473685	0.7669577464788733	0.7504078947368421	0.7075657894736842	0.7155131578947369	0.7849078947368422	0.6542236842105262	0.7644605263157893	0.7971973684210527	0.7973421052631577	0.725578947368421	0.7832368421052631	0.8097631578947369	0.8311447368421053	0.7470526315789473	0.7694666666666666	0.772828947368421	0.837328947368421	0.7903623188405796	0.8265540540540541	0.8626447368421052	0.8126428571428572	0.8111052631578947	0.8198026315789475	0.7315	0.7703815789473684	0.8405789473684211	0.7663684210526315	0.7628533333333333	0.8092763157894738	0.8028421052631579	0.8072631578947369	0.833657894736842	0.8004473684210527	0.7859041095890411	0.8203552631578946	0.793763157894737	0.8471973684210526	0.8064383561643836
chr11	2256145	2257721	0	0.793607843137255	0.8387358490566038	0.8541509433962264	0.814566037735849	0.8493018867924528	0.88372	0.9069433962264151	0.8214716981132076	0.8522452830188678	0.7987924528301887	0.7745	0.8492264150943395	0.8938679245283019	0.8048301886792454	0.9222830188679244	0.9076415094339622	0.8886037735849056	0.8377924528301887	0.8312264150943395	0.8340943396226416	0.8618490566037735	0.8603962264150945	0.81788679245283	0.8420612244897959	0.7731509433962265	0.8073584905660377	0.7410000000000001	0.8224716981132075	0.856056603773585	0.8176037735849058	0.8503773584905661	0.8511132075471698	0.8744150943396225	0.9026415094339622	0.80288679245283	0.8425	0.8183207547169811	0.8339056603773584	0.8834905660377359	0.8320188679245283	0.813622641509434	0.861377358490566	0.8403584905660377	0.8207169811320755	0.7902452830188679	0.7409433962264151	0.7358113207547171	0.8319245283018868	0.784	0.7919622641509435	0.878132075471698	0.8636226415094339	0.8539056603773586	0.8956037735849056	0.8264150943396226	0.8887924528301886	0.8603584905660376	0.8335094339622641	0.8836037735849057	0.8695471698113207	0.8840754716981131	0.8363396226415094	0.8032452830188679	0.7707169811320755	0.7489433962264151	0.8156037735849058	0.667433962264151	0.8144905660377358	0.7666981132075471	0.7666666666666666	0.8043584905660376	0.8441132075471698	0.9284905660377358	0.8966603773584906	0.8339811320754715	0.8597358490566039	0.8099245283018869	0.8070754716981132	0.7936037735849057	0.8056981132075471	0.8349375	0.8567358490566037	0.8335652173913042	0.878132075471698	0.7759607843137256	0.8755283018867924	0.8439056603773586	0.8385849056603771	0.8414339622641509	0.8867169811320754	0.8563921568627453	0.8078076923076922	0.8164528301886793	0.828698113207547	0.8702452830188678	0.7507735849056603	0.817754716981132	0.8631320754716981	0.7910754716981132	0.8518490566037735	0.7911698113207548	0.8200943396226414	0.8030754716981132	0.834622641509434
chr11	2909091	2909708	0																																																																																																								
chr11	6319197	6319540	0	0.07220689655172413	0.19806896551724137	0.20396551724137932	0.16741379310344826	0.09103448275862071	0.12834482758620688	0.14179310344827586	0.1542758620689655	0.15524137931034485	0.1737586206896552	0.07031034482758622	0.12648275862068967	0.19720689655172416	0.16624137931034483	0.06755172413793104	0.11210344827586206	0.14717241379310345	0.09803448275862067	0.07817241379310345	0.13544827586206895	0.04734482758620689	0.16372413793103446	0.14937931034482757	0.15737931034482758	0.16265517241379315	0.18782758620689655	0.12127586206896551	0.101	0.14324137931034484	0.12920689655172415	0.166	0.0966551724137931	0.07413793103448277	0.11993103448275863	0.13686206896551725	0.09282758620689656	0.1715862068965517	0.09955172413793105	0.2534137931034483	0.15975862068965518	0.12210344827586209	0.11772413793103448	0.0896551724137931	0.08789655172413795	0.11220689655172415	0.03758620689655172	0.0956896551724138	0.09817241379310346	0.14062068965517244	0.06703448275862069	0.13537931034482759	0.08900000000000001	0.12579310344827588	0.13796551724137934	0.07982758620689655	0.12100000000000001	0.1357586206896552	0.09831034482758622	0.1242758620689655	0.10351724137931034	0.11831034482758622	0.12689655172413794	0.11672413793103448	0.1463448275862069	0.09831034482758619	0.17182758620689653	0.06386206896551724	0.14513793103448275	0.05444827586206896	0.10724137931034484	0.16089655172413797	0.17906896551724136	0.13010344827586207	0.1289310344827586	0.12551724137931033	0.13251724137931034	0.1667241379310345	0.11396551724137932	0.17617241379310342	0.05831034482758621	0.17468965517241378	0.15496551724137936	0.10379310344827586	0.048448275862068964	0.11651724137931034	0.08651724137931036	0.0832758620689655	0.15175862068965518	0.08279310344827587	0.14455172413793105	0.12182758620689658	0.07799999999999999	0.09106896551724138	0.21224137931034487	0.1393103448275862	0.11217241379310346	0.1230344827586207	0.15851724137931036	0.15786206896551722	0.14344827586206896	0.04665517241379311	0.1113793103448276	0.16244827586206895	0.1514137931034483
chr11	6630222	6630904	0	0.9004269662921349	0.779741573033708	0.8805568181818182	0.6756179775280898	0.8209887640449438	0.9195056179775281	0.6161797752808988	0.6810449438202247	0.8293820224719101	0.9327391304347825	0.8719213483146068	0.9267640449438203	0.9013258426966293	0.7962359550561797	0.8186404494382024	0.7851460674157303	0.889576923076923	0.8742022471910113	0.8790449438202247	0.9412247191011237	0.8842696629213483	0.7589887640449438	0.6379540229885057	0.750752808988764	0.7738275862068966	0.7759999999999999	0.9603483146067414	0.8043483146067415	0.8721764705882352	0.9560410958904109	0.8977191011235955	0.9052247191011236	0.7240819672131147	0.8570674157303371	0.9561797752808988	0.7867303370786517	0.8584418604651162	0.8984943820224719	0.8411573033707865	0.4334166666666666	0.615111111111111	0.6481685393258426	0.9471764705882353	0.8011685393258425	0.745123595505618	0.6910337078651686	0.8012098765432099	0.7875	0.5825168539325842	0.3412948717948718	0.8090561797752809	0.7338089887640449	0.751169014084507	0.8921348314606742	0.7471348314606742	0.7735000000000001	0.8865056179775281	0.9445116279069768	0.7203033707865169	0.9641910112359551	0.852685393258427	0.9256506024096385	0.8941235955056179	0.5711348314606741	0.783888888888889	0.7347901234567902	0.7045454545454546	0.7592022471910113	0.9035393258426966	0.7937439024390245	0.5387078651685393	0.8491797752808988	0.7900112359550563	0.8118936170212766	0.8575842696629213	0.7379775280898877	0.8775573770491805	0.8804831460674157	0.7140112359550561	0.8911011235955055	0.848112359550562	0.876848101265823	0.9337752808988763	0.8903258426966293	0.8516853932584267	0.9213370786516853	0.9484044943820225	0.6554382022471911	0.9080561797752809	0.9250449438202248	0.8625168539325843	0.9028539325842696	0.8866629213483144	0.8884494382022472	0.8279550561797753	0.7700898876404493	0.8133370786516854	0.7610449438202248	0.9116477272727272	0.8567977528089887	0.9193536585365853	0.6808089887640449	0.8892528735632184	0.8245505617977527
chr11	9528718	9530557	0	0.6937777777777779	0.7470370370370368	0.757925925925926	0.7912800000000001	0.7664444444444443	0.7514074074074074	0.7481851851851851	0.7563333333333333	0.7738518518518519	0.8082222222222222	0.7284444444444446	0.787111111111111	0.7723703703703704	0.8251111111111112	0.8067037037037037	0.8211481481481481	0.7850370370370371	0.7491111111111114	0.809111111111111	0.7003333333333333	0.7622592592592592	0.7892962962962964	0.8163333333333334	0.685111111111111	0.7159999999999999	0.8008148148148148	0.8190740740740742	0.747925925925926	0.7108888888888891	0.742037037037037	0.733111111111111	0.6874444444444444	0.8263333333333333	0.7320370370370369	0.7400740740740739	0.704074074074074	0.8661851851851852	0.7483333333333334	0.7102592592592593	0.7898518518518519	0.8369259259259259	0.8074814814814815	0.8090370370370372	0.6946296296296296	0.7646296296296297	0.7196296296296296	0.5895555555555555	0.7777037037037038	0.6955185185185185	0.7568518518518517	0.8632592592592593	0.8228148148148149	0.7650740740740739	0.8022962962962964	0.7787407407407406	0.6483703703703704	0.8028888888888889	0.7851851851851853	0.822888888888889	0.792962962962963	0.7274814814814816	0.6738518518518518	0.7816296296296298	0.6870370370370371	0.6881851851851851	0.767	0.6041111111111112	0.731074074074074	0.6585925925925925	0.6989259259259257	0.8404444444444445	0.7719259259259259	0.7440370370370372	0.825	0.7301481481481482	0.8078518518518519	0.8064074074074076	0.6904074074074075	0.819925925925926	0.8279259259259258	0.8095185185185185	0.8297037037037037	0.7850370370370371	0.7892962962962962	0.7724615384615384	0.8034074074074075	0.8200370370370368	0.7477037037037038	0.7855925925925925	0.8702592592592593	0.803	0.8185555555555557	0.7886666666666665	0.7290000000000001	0.7564074074074075	0.7678148148148148	0.8027777777777777	0.8185555555555555	0.7195185185185186	0.7348888888888888	0.7863703703703704	0.8507037037037037	0.7909259259259259	0.7544814814814814
chr11	44519980	44520636	0	0.5914761904761905	0.5448095238095237	0.6181428571428571	0.4645476190476192	0.5522142857142857	0.5691666666666666	0.521952380952381	0.6295476190476191	0.4330238095238095	0.46466666666666673	0.5970238095238096	0.5439285714285714	0.580642857142857	0.4626666666666667	0.4976666666666666	0.5029285714285714	0.42216666666666663	0.45330952380952383	0.4673095238095238	0.572047619047619	0.3884523809523809	0.4658809523809524	0.44407142857142856	0.5353333333333333	0.4747619047619047	0.5406904761904762	0.49871428571428567	0.5121904761904762	0.4935238095238095	0.6269523809523809	0.5815714285714286	0.6314047619047619	0.46464285714285725	0.48419047619047606	0.5488809523809524	0.46692857142857147	0.4704722222222222	0.540952380952381	0.547952380952381	0.4575	0.38140476190476186	0.48550000000000004	0.44447619047619047	0.3682380952380952	0.3413846153846154	0.46483333333333327	0.41423809523809524	0.5759761904761904	0.48009523809523813	0.38950000000000007	0.4170238095238095	0.5416190476190477	0.5919761904761905	0.5320952380952381	0.5216428571428571	0.49995238095238087	0.5025238095238096	0.4777857142857142	0.45466666666666666	0.5404285714285714	0.4904285714285715	0.5311904761904762	0.4449047619047619	0.6567619047619048	0.28507142857142864	0.4966904761904762	0.5175	0.5180714285714286	0.4297619047619048	0.30288095238095236	0.4157619047619048	0.3673333333333333	0.5588095238095238	0.416547619047619	0.587595238095238	0.5379523809523808	0.5125952380952382	0.4508571428571428	0.5686666666666667	0.46619047619047616	0.4380731707317074	0.6168095238095239	0.4956190476190477	0.512547619047619	0.593309523809524	0.42988095238095236	0.3905952380952381	0.5680476190476191	0.4795476190476191	0.5592142857142858	0.4429047619047619	0.5056428571428572	0.4554761904761905	0.5579761904761904	0.3927142857142857	0.4037619047619047	0.5086666666666666	0.4740238095238094	0.5803571428571429	0.4358571428571428	0.48083333333333345	0.4191666666666667	0.6464285714285714	0.5507380952380951
chr11	47590139	47590432	0	0.8955272727272728	0.9166727272727273	0.9019607843137255	0.5730545454545457	0.7938363636363637	0.7254727272727272	0.5761636363636365	0.7583818181818182	0.7179272727272729	0.7699818181818181	0.6951636363636365	0.829090909090909	0.8967272727272728	0.6306181818181817	0.8202909090909091	0.5953272727272728	0.9337636363636364	0.913	0.8912181818181818	0.8367636363636365	0.755403846153846	0.6575272727272726	0.8539454545454546	0.8061272727272728	0.8288000000000001	0.7099818181818182	0.6770425531914894	0.6317636363636365	0.6646599999999999	0.7318545454545454	0.7451636363636363	0.8510727272727271	0.9152	0.8653846153846154	0.9445454545454545	0.611509090909091	0.9351851851851852	0.48761818181818184	0.8718545454545455	1.0	0.4197592592592593	0.47554545454545455	0.31516363636363637	0.653	0.8333454545454546	0.6541750000000001	0.6575818181818182	0.4500363636363637	0.6758	0.46875	0.44547272727272724	0.4576	0.9444444444444444	0.45734	0.75	0.8627647058823529	0.4593846153846155	0.713509090909091	0.6590363636363636	0.7144594594594595	0.8467659574468084	0.5045818181818181	0.8864761904761903	0.2742	0.5454909090909092	0.64374	1.0	0.4423076923076923	0.9230769230769231	0.7234545454545454	0.4484909090909091	0.8651777777777776	0.5588545454545456	1.0	0.9032641509433962	0.7764181818181818	0.8182545454545455	0.8369454545454547	0.7098363636363636	0.7984909090909091	0.8490909090909091	0.8814181818181818	0.5075999999999999	0.9187073170731708	0.4166333333333333	0.3090909090909091	0.6487272727272727	0.8558108108108107	0.8333454545454546	0.7824038461538462	0.6000000000000001	0.747581818181818	0.8849090909090908	0.6022	0.4939090909090909	0.8299818181818182	0.7994727272727273	0.8028301886792453	0.779690909090909	0.9475818181818181	0.8530727272727273	0.501781818181818	0.7716037735849056	0.9215853658536585
chr11	60852451	60852995	0	0.6952985074626866	0.8172205882352941	0.9465882352941176	0.7071470588235294	0.8394264705882353	0.8928823529411763	0.6018088235294118	0.8874264705882353	0.8378382352941176	0.8693676470588235	0.8206029411764706	0.8803382352941177	0.7623676470588236	0.8446176470588235	0.90975	0.9113823529411764	0.9106323529411765	0.7968676470588235	0.9232647058823529	0.7858088235294117	0.7555441176470588	0.7467058823529411	0.783735294117647	0.7966764705882353	0.9142205882352943	0.8615735294117647	0.8955441176470588	0.933720588235294	0.848241935483871	0.8506029411764706	0.9048088235294118	0.8994461538461538	0.7500294117647059	0.8296323529411765	0.9329411764705883	0.9595441176470587	0.9358676470588235	0.8574558823529411	0.900985294117647	0.761578125	0.7148235294117646	0.7066060606060607	0.9436323529411765	0.7874705882352941	0.7993529411764705	0.7802058823529412	0.8309117647058825	0.9191176470588235	0.7658529411764704	0.8556764705882353	0.9346617647058824	0.701030303030303	0.9281323529411765	0.8602941176470589	0.9246029411764707	0.8881470588235294	0.9031323529411766	0.9151176470588235	0.8538235294117648	0.8700294117647059	0.8623088235294117	0.8246911764705881	0.8215441176470587	0.7108823529411765	0.7028529411764707	0.8910735294117648	0.8675882352941177	0.9140441176470588	0.7401764705882353	0.872485294117647	0.6414705882352941	0.8733088235294119	0.8500000000000001	0.6601230769230769	0.8870735294117646	0.9058529411764705	0.8574558823529412	0.9090294117647058	0.7265441176470588	0.9014852941176471	0.879235294117647	0.8171470588235293	0.7615294117647059	0.8528382352941177	0.9636176470588235	0.9408484848484848	0.9039264705882352	0.7021764705882352	0.8432647058823529	0.888	0.904485294117647	0.8849264705882354	0.9204999999999999	0.85325	0.920485294117647	0.8669558823529412	0.9214558823529412	0.9005735294117647	0.8028088235294116	0.9573970588235295	0.9275	0.7064264705882353	0.9584426229508197	0.9436323529411765
chr11	63762448	63763408	0	0.8635625	0.5458163265306123	0.8236486486486487	0.750904761904762	0.5899583333333334	0.8482916666666666	0.5318979591836733	0.9089375000000001	0.620325	0.7081463414634146	0.8241538461538462	0.6151222222222222	0.8468876404494381	0.6904	0.8425463917525774	0.8836477272727272	0.6548979591836736	0.6103367346938775	0.8483367346938776	0.6516794871794872	0.5623061224489796	0.7665714285714286	0.7814941176470588	0.7231111111111113	0.7731927710843373	0.8235714285714286	0.8061122448979592	0.7149183673469387	0.912609756097561	0.7346823529411765	0.9404893617021277	0.6610510204081633	0.8206631578947368	0.7635937500000001	0.8886530612244897	0.8453571428571428	0.9251724137931034	0.795625	0.9215443037974682	0.6993898305084746	0.7011379310344827	0.6784948453608247	0.7361744186046513	0.7750816326530612	0.6782499999999999	0.7005932203389831	0.6331818181818182	0.8494918032786885	0.7502291666666666	0.5354022988505747	0.9270875000000001	0.6702380952380952	0.5767978723404256	0.5755157894736842	0.7539861111111111	0.7562022471910113	0.7488191489361703	0.8827011494252873	0.6831477272727272	0.8317260273972603	0.7679880952380952	0.6489101123595505	0.7147032967032965	0.5936222222222223	0.7435510204081632	0.28906122448979593	0.7569239130434783	0.6969387755102042	0.9676395348837209	0.2903775510204082	0.8732755102040818	0.8507777777777777	0.8561702127659575	0.8324406779661018	0.7854897959183674	0.8740957446808509	0.7436630434782608	0.800242105263158	0.7674432989690723	0.8307755102040816	0.9573	0.878	0.8179456521739129	0.7296631578947368	0.9177125	0.799904255319149	0.7791122448979593	0.4886836734693878	0.6922903225806453	0.8003908045977012	0.8548720930232558	0.6908979591836735	0.8774222222222222	0.7676082474226804	0.785171875	0.8039387755102041	0.7111222222222221	0.8491382978723403	0.8277244897959183	0.8979793814432988	0.8037976190476191	0.3406744186046512	0.7341566265060241	0.6489693877551022
